countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
AU,ADM2,Marion,133334,South Australia,SA,-35.01322,138.55339,87574,,Australia__Adelaide
AU,CITY,Marks Point,988216,New South Wales,NSW,-33.05645,151.64955,1786,,Australia__Sydney
AU,CITY,Marleston,989428,South Australia,SA,-34.94763,138.55957,1817,,Australia__Adelaide
AU,CITY,Marmion,989085,Western Australia,WA,-31.84158,115.75692,2233,,Australia__Perth
AU,CITY,Marong,987955,Victoria,VIC,-36.73333,144.13333,1394,,Australia__Melbourne
AU,CITY,Maroochy River,989025,Queensland,QLD,-26.57767,153.01884,1470,,Australia__Brisbane
AU,CITY,Maroochydore,988481,Queensland,QLD,-26.66008,153.09953,18342,,Australia__Brisbane
AU,ADM2,Maroondah,133266,Victoria,VIC,-37.80288,145.26603,109575,,Australia__Melbourne
AU,CITY,Maroubra,4551,New South Wales,NSW,-33.95,151.23333,30224,24,Australia__Sydney
AU,CITY,Marrara,988714,Northern Territory,NT,-12.40041,130.8929,2123,,Australia__Darwin
AU,CITY,Marrickville,494012,New South Wales,NSW,-33.90741,151.15546,26140,18,Australia__Sydney
AU,CITY,Marsden,989447,Queensland,QLD,-27.67342,153.09732,13918,,Australia__Brisbane
AU,CITY,Marsfield,5926,New South Wales,NSW,-33.77784,151.10574,13218,91,Australia__Sydney
AU,CITY,Martin,989138,Western Australia,WA,-32.07549,116.04536,1519,,Australia__Perth
AU,CITY,Marulan,987697,New South Wales,NSW,-34.70836,150.00966,1162,642,Australia__Sydney
AU,CITY,Maryborough,4864,Victoria,VIC,-37.04562,143.73923,7830,241,Australia__Melbourne
