countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
ES,CITY,Alcuéscar,28364,Extremadura,EX,39.18091,-6.22917,3057,488,Europe__Madrid
ES,CITY,Alcàntera de Xúquer,28653,Valencian Community,VC,39.06667,-0.55,1380,,Europe__Madrid
ES,CITY,Alcàsser,28542,Valencian Community,VC,39.36791,-0.44447,8188,,Europe__Madrid
ES,CITY,Alcántara,28249,Extremadura,EX,39.71895,-6.88375,1713,291,Europe__Madrid
ES,CITY,Alcázar de San Juan,28083,Castile-La Mancha,CM,39.39011,-3.20827,30675,644,Europe__Madrid
ES,CITY,Alcázar del Rey,33522,Castile-La Mancha,CM,40.06289,-2.80782,213,885,Europe__Madrid
ES,CITY,Alcóntar,28250,Andalusia,AN,37.33647,-2.59725,669,,Europe__Madrid
ES,CITY,Alcúdia,28218,Balearic Islands,PM,39.85316,3.12138,19071,,Europe__Madrid
ES,CITY,Aldaia,28728,Valencian Community,VC,39.46569,-0.46005,29914,,Europe__Madrid
ES,CITY,Aldea Real,33311,León Province,LE,41.18553,-4.16559,385,88,Europe__Madrid
ES,CITY,Aldea de San Miguel,33542,León Province,LE,41.46098,-4.6158,212,740,Europe__Madrid
ES,CITY,Aldea del Cano,28350,Extremadura,EX,39.28874,-6.31806,746,390,Europe__Madrid
ES,CITY,Aldea del Fresno,33795,Community of Madrid,MD,40.3236,-4.20319,1989,476,Europe__Madrid
ES,CITY,Aldea del Obispo,33742,León Province,LE,40.70677,-6.79253,401,692,Europe__Madrid
ES,CITY,Aldea del Rey,28770,Castile-La Mancha,CM,38.7383,-3.84017,2024,,Europe__Madrid
ES,CITY,Aldeacentenera,28567,Extremadura,EX,39.52725,-5.62936,904,570,Europe__Madrid
ES,CITY,Aldeacipreste,33651,León Province,LE,40.3809,-5.89754,189,869,Europe__Madrid
ES,CITY,Aldeadávila de la Ribera,33926,León Province,LE,41.21769,-6.61786,1490,679,Europe__Madrid
ES,CITY,Aldealafuente,33081,León Province,LE,41.67194,-2.32522,122,1009,Europe__Madrid
ES,CITY,Aldealcorvo,33066,León Province,LE,41.24443,-3.79136,20,956,Europe__Madrid
ES,CITY,Aldealengua,33626,León Province,LE,40.9809,-5.54922,561,800,Europe__Madrid
ES,CITY,Aldealengua de Santa María,33135,León Province,LE,41.46196,-3.46723,80,948,Europe__Madrid
ES,CITY,Aldealpozo,33549,León Province,LE,41.78258,-2.20416,26,1053,Europe__Madrid
ES,CITY,Aldealseñor,33531,León Province,LE,41.8789,-2.31565,47,1088,Europe__Madrid
ES,CITY,Aldeamayor de San Martín,33908,León Province,LE,41.51256,-4.63955,1932,705,Europe__Madrid
ES,CITY,Aldeanueva de Barbarroya,28223,Castile-La Mancha,CM,39.75934,-5.02287,733,480,Europe__Madrid
ES,CITY,Aldeanueva de Ebro,32994,La Rioja,RI,42.22911,-1.88735,2550,346,Europe__Madrid
ES,CITY,Aldeanueva de Figueroa,33842,León Province,LE,41.14809,-5.52404,303,871,Europe__Madrid
ES,CITY,Aldeanueva de Guadalajara,33118,Castile-La Mancha,CM,40.67988,-3.04438,116,946,Europe__Madrid
ES,CITY,Aldeanueva de San Bartolomé,28854,Castile-La Mancha,CM,39.63608,-5.11307,517,559,Europe__Madrid
