regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
TR_03,Afyonkarahisar Province,TR,16.0,16,16,18.0,18,18,124.0,124,124,3.0,3,3,0.0,0,0,3.0,3,3,8.0,8,8,0.0,0,0,0.0,0,0
TR_04,Ağrı Province,TR,4.0,4,4,0.0,0,0,52.0,52,52,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_06,Ankara Province,TR,176.0,96,258,259.0,132,329,565.0,225,715,37.0,14,48,0.0,0,0,2.0,2,4,12.0,4,32,0.0,0,0,0.0,0,0
TR_07,Antalya Province,TR,151.0,151,151,117.0,117,117,617.0,617,617,125.0,125,125,0.0,0,0,171.0,171,171,48.0,48,48,0.0,0,0,20.0,20,20
TR_09,Aydın Province,TR,40.0,16,78,21.0,9,44,91.0,47,142,42.0,4,111,0.0,0,0,16.0,4,35,4.0,0,9,0.0,0,0,2.0,0,6
TR_10,Balıkesir Province,TR,22.0,22,22,13.0,13,13,170.0,170,170,4.0,4,4,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
TR_14,Bolu Province,TR,18.0,18,18,5.0,5,5,34.0,34,34,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
TR_15,Burdur Province,TR,7.0,7,7,10.0,10,10,92.0,92,92,0.0,0,0,0.0,0,0,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0
TR_16,Bursa Province,TR,59.0,10,155,33.0,0,100,243.0,6,717,17.0,0,50,0.0,0,0,11.0,2,25,11.0,2,24,0.0,0,0,0.0,0,0
TR_19,Çorum Province,TR,14.0,14,14,8.0,8,8,10.0,10,10,0.0,0,0,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0
TR_20,Denizli Province,TR,99.0,99,99,45.0,45,45,409.0,409,409,24.0,24,24,0.0,0,0,23.0,23,23,46.0,46,46,0.0,0,0,0.0,0,0
TR_21,Diyarbakır Province,TR,202.0,202,202,26.0,26,26,164.0,164,164,16.0,16,16,0.0,0,0,4.0,4,4,2.0,2,2,0.0,0,0,0.0,0,0
TR_22,Edirne Province,TR,84.0,84,84,24.0,24,24,132.0,132,132,18.0,18,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_23,Elazığ Province,TR,40.0,40,40,19.0,19,19,69.0,69,69,7.0,7,7,0.0,0,0,0.0,0,0,8.0,8,8,0.0,0,0,0.0,0,0
TR_24,Erzincan Province,TR,6.0,6,6,6.0,6,6,50.0,50,50,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TR_25,Erzurum Province,TR,48.0,48,48,13.0,13,13,72.0,72,72,6.0,6,6,0.0,0,0,9.0,9,9,56.0,56,56,0.0,0,0,0.0,0,0
TR_27,Gaziantep Province,TR,64.0,23,104,18.0,2,35,103.0,0,206,1.0,0,2,0.0,0,0,11.0,2,20,21.0,0,42,0.0,0,0,0.0,0,0
TR_28,Giresun Province,TR,12.0,12,12,3.0,3,3,12.0,12,12,0.0,0,0,0.0,0,0,12.0,12,12,0.0,0,0,4.0,4,4,0.0,0,0
TR_31,Hatay Province,TR,52.0,52,52,14.0,14,14,35.0,35,35,4.0,4,4,0.0,0,0,0.0,0,0,12.0,12,12,0.0,0,0,0.0,0,0
TR_32,Isparta Province,TR,26.0,26,26,7.0,7,7,164.0,164,164,18.0,18,18,0.0,0,0,10.0,10,10,8.0,8,8,0.0,0,0,0.0,0,0
TR_34,Istanbul Province,TR,585.0,257,754,585.0,153,837,794.0,613,1067,216.0,37,314,3.0,0,4,79.0,50,109,10.0,10,10,0.0,0,0,3.0,0,9
TR_35,İzmir Province,TR,248.0,248,248,208.0,208,208,551.0,551,551,59.0,59,59,0.0,0,0,56.0,56,56,42.0,42,42,0.0,0,0,2.0,2,2
TR_36,Kars Province,TR,28.0,28,28,16.0,16,16,23.0,23,23,10.0,10,10,0.0,0,0,4.0,4,4,8.0,8,8,0.0,0,0,0.0,0,0
TR_40,Kırşehir Province,TR,26.0,26,26,7.0,7,7,110.0,110,110,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_41,Kocaeli Province,TR,84.0,46,121,40.0,22,54,216.0,66,451,8.0,4,12,0.0,0,0,4.0,0,8,2.0,0,4,0.0,0,0,0.0,0,0
TR_43,Kütahya Province,TR,28.0,28,28,27.0,27,27,52.0,52,52,0.0,0,0,0.0,0,0,0.0,0,0,8.0,8,8,0.0,0,0,0.0,0,0
TR_45,Manisa Province,TR,22.0,22,22,14.0,14,14,114.0,114,114,6.0,6,6,0.0,0,0,11.0,11,11,6.0,6,6,0.0,0,0,0.0,0,0
TR_47,Mardin Province,TR,89.0,89,89,6.0,6,6,62.0,62,62,8.0,8,8,0.0,0,0,4.0,4,4,2.0,2,2,0.0,0,0,0.0,0,0
TR_50,Nevşehir Province,TR,32.0,32,32,57.0,57,57,104.0,104,104,59.0,59,59,0.0,0,0,40.0,40,40,28.0,28,28,0.0,0,0,0.0,0,0
TR_51,Niğde Province,TR,19.0,19,19,7.0,7,7,57.0,57,57,10.0,10,10,0.0,0,0,4.0,4,4,14.0,14,14,0.0,0,0,0.0,0,0
TR_52,Ordu Province,TR,21.0,18,24,7.0,7,7,18.0,16,20,0.0,0,0,0.0,0,0,7.0,6,8,6.0,4,8,0.0,0,0,0.0,0,0
TR_54,Sakarya Province,TR,33.0,33,33,15.0,15,15,53.0,53,53,9.0,9,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TR_55,Samsun Province,TR,52.0,52,52,30.0,30,30,258.0,258,258,16.0,16,16,0.0,0,0,48.0,48,48,20.0,20,20,0.0,0,0,7.0,7,7
TR_59,Tekirdağ Province,TR,72.0,27,116,32.0,12,51,103.0,42,164,0.0,0,0,0.0,0,0,24.0,2,46,33.0,0,66,0.0,0,0,0.0,0,0
TR_60,Tokat Province,TR,15.0,15,15,4.0,4,4,20.0,20,20,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
TR_65,Van Province,TR,30.0,30,30,0.0,0,0,16.0,16,16,14.0,14,14,0.0,0,0,5.0,5,5,7.0,7,7,0.0,0,0,0.0,0,0
TR_66,Yozgat Province,TR,14.0,14,14,9.0,9,9,56.0,56,56,4.0,4,4,0.0,0,0,5.0,5,5,28.0,28,28,0.0,0,0,0.0,0,0
TR_67,Zonguldak Province,TR,4.0,4,4,0.0,0,0,22.0,22,22,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
TR_72,Batman Province,TR,82.0,82,82,15.0,15,15,310.0,310,310,2.0,2,2,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
TR_74,Bartın Province,TR,17.0,17,17,4.0,4,4,30.0,30,30,10.0,10,10,0.0,0,0,12.0,12,12,4.0,4,4,0.0,0,0,0.0,0,0
TR_76,Iğdır Province,TR,14.0,14,14,4.0,4,4,14.0,14,14,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TR_79,Kilis Province,TR,24.0,24,24,3.0,3,3,12.0,12,12,3.0,3,3,0.0,0,0,9.0,9,9,29.0,29,29,0.0,0,0,0.0,0,0
TR_81,Düzce Province,TR,46.0,46,46,12.0,12,12,234.0,234,234,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TT_DMN,Diego Martin Regional Corporation,TT,32.0,32,32,72.0,72,72,161.0,161,161,26.0,26,26,0.0,0,0,18.0,18,18,4.0,4,4,0.0,0,0,2.0,2,2
TZ_02,Dar es Salaam Region,TZ,128.0,128,128,136.0,136,136,638.0,638,638,7.0,7,7,0.0,0,0,45.0,45,45,0.0,0,0,0.0,0,0,27.0,27,27
TZ_03,Dodoma Region,TZ,12.0,12,12,14.0,14,14,78.0,78,78,0.0,0,0,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
TZ_15,Zanzibar Urban/West Region,TZ,18.0,18,18,62.0,62,62,65.0,65,65,43.0,43,43,0.0,0,0,18.0,18,18,0.0,0,0,0.0,0,0,4.0,4,4
TZ_18,Mwanza Region,TZ,6.0,6,6,40.0,40,40,171.0,171,171,0.0,0,0,0.0,0,0,163.0,163,163,4.0,4,4,0.0,0,0,0.0,0,0
TZ_21,Ruvuma Region,TZ,0.0,0,0,0.0,0,0,5.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TZ_24,Tabora Region,TZ,6.0,6,6,2.0,2,2,72.0,72,72,0.0,0,0,0.0,0,0,3.0,3,3,3.0,3,3,0.0,0,0,0.0,0,0
UA_05,Vinnytsia Oblast,UA,139.0,139,139,106.0,106,106,120.0,120,120,28.0,28,28,0.0,0,0,22.0,22,22,0.0,0,0,0.0,0,0,9.0,9,9
UA_12,Dnipropetrovsk Oblast,UA,188.0,48,270,112.0,20,180,101.0,33,187,18.0,4,26,0.0,0,0,74.0,24,144,1.0,0,2,0.0,0,0,8.0,1,19
UA_14,Donetsk Oblast,UA,103.0,103,103,46.0,46,46,53.0,53,53,10.0,10,10,0.0,0,0,18.0,18,18,4.0,4,4,0.0,0,0,11.0,11,11
UA_18,Zhytomyr Oblast,UA,94.0,94,94,68.0,68,68,65.0,65,65,21.0,21,21,0.0,0,0,18.0,18,18,0.0,0,0,0.0,0,0,1.0,1,1
UA_21,Zakarpattia Oblast,UA,143.0,143,143,87.0,87,87,105.0,105,105,6.0,6,6,0.0,0,0,2.0,2,2,34.0,34,34,0.0,0,0,0.0,0,0
UA_30,Kiev,UA,943.0,448,1081,838.0,284,989,740.0,371,1020,329.0,144,670,2.0,0,2,291.0,180,623,33.0,8,40,0.0,0,0,20.0,0,123
UA_32,Kyiv Oblast,UA,62.0,62,62,21.0,21,21,49.0,49,49,2.0,2,2,0.0,0,0,14.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0
UA_35,Kirovohrad Oblast,UA,179.0,179,179,73.0,73,73,67.0,67,67,4.0,4,4,0.0,0,0,38.0,38,38,0.0,0,0,0.0,0,0,8.0,8,8
UA_46,Lviv Oblast,UA,573.0,573,573,446.0,446,446,739.0,739,739,130.0,130,130,0.0,0,0,93.0,93,93,156.0,156,156,4.0,4,4,1.0,1,1
UA_51,Odessa Oblast,UA,600.0,600,600,549.0,549,549,411.0,411,411,1743.0,1743,1743,94.0,94,94,162.0,162,162,4.0,4,4,0.0,0,0,56.0,56,56
UA_53,Poltava Oblast,UA,219.0,219,219,99.0,99,99,134.0,134,134,24.0,24,24,0.0,0,0,44.0,44,44,0.0,0,0,0.0,0,0,0.0,0,0
UA_56,Rivne Oblast,UA,96.0,96,96,72.0,72,72,88.0,88,88,0.0,0,0,0.0,0,0,12.0,12,12,2.0,2,2,0.0,0,0,1.0,1,1
UA_59,Sumy Oblast,UA,166.0,166,166,120.0,120,120,111.0,111,111,10.0,10,10,0.0,0,0,83.0,83,83,2.0,2,2,0.0,0,0,18.0,18,18
UA_61,Ternopil Oblast,UA,297.0,297,297,143.0,143,143,206.0,206,206,19.0,19,19,2.0,2,2,82.0,82,82,0.0,0,0,0.0,0,0,6.0,6,6
UA_63,Kharkiv Oblast,UA,650.0,650,650,343.0,343,343,308.0,308,308,52.0,52,52,0.0,0,0,100.0,100,100,10.0,10,10,0.0,0,0,9.0,9,9
UA_65,Kherson Oblast,UA,78.0,78,78,53.0,53,53,134.0,134,134,23.0,23,23,0.0,0,0,16.0,16,16,0.0,0,0,0.0,0,0,1.0,1,1
UA_68,Khmelnytsky Oblast,UA,69.0,69,69,49.0,49,49,80.0,80,80,6.0,6,6,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,2.0,2,2
US_AK,Alaska,US,28.0,28,28,120.0,120,120,91.0,91,91,100.0,100,100,6.0,6,6,12.0,12,12,0.0,0,0,0.0,0,0,0.0,0,0
US_AL,Alabama,US,227.0,161,385,176.0,134,255,751.0,539,1005,318.0,196,482,7.0,6,10,39.0,0,97,29.0,0,86,0.0,0,0,0.0,0,0
US_AR,Arkansas,US,218.0,218,218,309.0,309,309,974.0,974,974,1104.0,1104,1104,24.0,24,24,69.0,69,69,27.0,27,27,0.0,0,0,0.0,0,0
US_AZ,Arizona,US,113.0,26,331,289.0,37,633,469.0,129,792,198.0,4,469,3.0,0,8,135.0,26,513,42.0,12,182,0.0,0,0,1.0,0,2
US_CA,California,US,140.0,6,683,396.0,10,1166,551.0,6,1101,372.0,2,1844,16.0,0,90,93.0,0,739,41.0,0,370,0.0,0,4,2.0,0,44
US_CO,Colorado,US,139.0,23,329,405.0,46,742,554.0,26,905,292.0,26,535,24.0,0,114,42.0,0,109,24.0,0,103,1.0,0,4,1.0,0,3
US_CT,Connecticut,US,336.0,257,509,268.0,112,383,495.0,188,769,415.0,160,919,16.0,6,24,59.0,46,88,92.0,47,149,0.0,0,0,3.0,0,8
US_DC,District of Columbia,US,1617.0,1617,1617,1398.0,1398,1398,1185.0,1185,1185,2418.0,2418,2418,51.0,51,51,684.0,684,684,57.0,57,57,0.0,0,0,4.0,4,4
US_FL,Florida,US,100.0,20,198,280.0,48,704,488.0,168,967,247.0,32,754,5.0,0,12,46.0,6,124,1.0,0,6,0.0,0,0,1.0,0,6
US_GA,Georgia,US,197.0,88,461,253.0,86,829,386.0,238,677,180.0,50,533,8.0,0,30,14.0,4,25,16.0,0,94,0.0,0,0,0.0,0,1
US_HI,Hawaii,US,213.0,213,213,442.0,442,442,291.0,291,291,362.0,362,362,0.0,0,0,160.0,160,160,78.0,78,78,3.0,3,3,23.0,23,23
US_IA,Iowa,US,206.0,85,290,271.0,102,426,599.0,415,823,788.0,145,1534,12.0,0,30,9.0,6,15,1.0,0,2,0.0,0,0,0.0,0,0
US_ID,Idaho,US,80.0,80,80,146.0,146,146,147.0,147,147,212.0,212,212,12.0,12,12,19.0,19,19,15.0,15,15,0.0,0,0,2.0,2,2
US_IL,Illinois,US,263.0,64,1215,297.0,101,1125,484.0,258,1071,336.0,104,1712,18.0,0,68,43.0,9,180,4.0,0,17,0.0,0,0,5.0,0,28
US_IN,Indiana,US,112.0,92,146,169.0,146,186,186.0,181,193,342.0,222,474,7.0,0,14,12.0,0,21,0.0,0,0,0.0,0,0,0.0,0,0
US_KS,Kansas,US,157.0,40,363,382.0,139,708,706.0,409,946,280.0,20,681,4.0,0,6,17.0,0,40,1.0,0,5,0.0,0,0,0.0,0,0
US_KY,Kentucky,US,184.0,112,336,202.0,39,510,411.0,222,1078,188.0,32,611,6.0,0,24,15.0,0,55,12.0,0,60,0.0,0,0,0.0,0,0
US_LA,Louisiana,US,199.0,58,337,405.0,68,708,690.0,123,1037,260.0,19,465,4.0,0,6,9.0,0,14,0.0,0,0,0.0,0,0,0.0,0,0
US_MA,Massachusetts,US,1288.0,381,1911,784.0,217,1179,906.0,275,1304,1913.0,536,2560,105.0,18,170,371.0,232,490,338.0,154,513,0.0,0,2,29.0,0,76
US_MD,Maryland,US,525.0,58,1436,427.0,19,1082,525.0,80,1157,863.0,92,2431,33.0,0,90,202.0,13,618,24.0,0,90,0.0,0,2,1.0,0,2
US_MI,Michigan,US,196.0,53,559,483.0,147,1087,424.0,113,1116,432.0,98,1414,20.0,0,58,12.0,2,20,2.0,0,6,0.0,0,0,0.0,0,2
US_MN,Minnesota,US,182.0,34,278,648.0,110,1152,521.0,140,771,738.0,44,1294,34.0,0,54,38.0,0,67,1.0,0,4,0.0,0,0,0.0,0,0
US_MO,Missouri,US,243.0,20,426,457.0,14,919,612.0,8,1032,422.0,2,847,11.0,0,18,17.0,5,35,5.0,0,16,0.0,0,0,0.0,0,2
US_MS,Mississippi,US,112.0,112,112,135.0,135,135,722.0,722,722,102.0,102,102,0.0,0,0,13.0,13,13,7.0,7,7,0.0,0,0,0.0,0,0
US_MT,Montana,US,47.0,36,58,74.0,67,80,94.0,55,134,37.0,26,48,0.0,0,0,14.0,8,19,15.0,6,24,0.0,0,0,0.0,0,0
US_NC,North Carolina,US,157.0,66,294,210.0,71,598,460.0,200,785,331.0,80,499,13.0,0,30,55.0,0,182,1.0,0,4,0.0,0,0,0.0,0,0
US_NE,Nebraska,US,153.0,55,251,391.0,286,496,735.0,452,1018,324.0,82,565,18.0,6,30,14.0,6,21,0.0,0,0,0.0,0,0,2.0,0,3
US_NH,New Hampshire,US,121.0,121,121,96.0,96,96,225.0,225,225,132.0,132,132,18.0,18,18,103.0,103,103,111.0,111,111,0.0,0,0,0.0,0,0
US_NJ,New Jersey,US,465.0,102,1300,694.0,31,1331,917.0,84,1378,1067.0,104,2082,123.0,0,357,152.0,37,314,33.0,6,55,0.0,0,3,0.0,0,2
US_NM,New Mexico,US,60.0,36,83,187.0,37,337,410.0,264,555,188.0,14,363,3.0,0,6,36.0,14,58,38.0,13,64,0.0,0,0,0.0,0,0
US_NV,Nevada,US,43.0,15,71,332.0,67,484,411.0,117,715,310.0,36,428,4.0,0,24,31.0,14,58,11.0,2,18,0.0,0,0,0.0,0,0
US_NY,New York,US,867.0,102,1386,840.0,101,1337,874.0,242,1422,1303.0,128,2081,273.0,0,713,252.0,12,799,43.0,2,142,2.0,0,3,6.0,0,54
US_OH,Ohio,US,410.0,162,917,495.0,221,884,872.0,622,1004,474.0,166,1298,10.0,0,48,19.0,6,34,6.0,0,11,0.0,0,0,0.0,0,1
US_OK,Oklahoma,US,76.0,38,136,234.0,80,388,670.0,274,972,125.0,22,250,8.0,0,26,12.0,6,24,8.0,0,18,0.0,0,0,0.0,0,2
US_OR,Oregon,US,170.0,80,487,381.0,142,1157,426.0,112,1069,706.0,138,2743,17.0,0,48,72.0,3,214,37.0,12,59,0.0,0,0,3.0,0,12
US_PA,Pennsylvania,US,545.0,68,1163,632.0,115,1261,682.0,85,1138,980.0,140,2258,79.0,6,190,52.0,8,182,46.0,0,113,0.0,0,0,0.0,0,2
US_RI,Rhode Island,US,694.0,694,694,530.0,530,530,848.0,848,848,1521.0,1521,1521,84.0,84,84,232.0,232,232,107.0,107,107,0.0,0,0,4.0,4,4
US_SC,South Carolina,US,253.0,224,274,319.0,180,400,546.0,490,603,441.0,387,528,16.0,12,24,40.0,27,64,5.0,0,14,0.0,0,0,1.0,0,4
US_SD,South Dakota,US,44.0,44,44,175.0,175,175,113.0,113,113,96.0,96,96,6.0,6,6,8.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0
US_TN,Tennessee,US,325.0,64,523,208.0,38,497,615.0,198,1042,225.0,22,661,5.0,0,12,55.0,6,104,45.0,0,101,0.0,0,0,0.0,0,0
US_TX,Texas,US,104.0,14,521,205.0,58,920,397.0,78,1039,102.0,0,563,2.0,0,18,14.0,0,111,9.0,0,134,0.0,0,0,0.0,0,4
US_UT,Utah,US,158.0,59,249,280.0,137,401,850.0,459,1027,408.0,174,512,16.0,6,22,26.0,17,40,24.0,8,43,0.0,0,0,0.0,0,0
US_VA,Virginia,US,716.0,27,1565,635.0,63,1350,716.0,118,1151,1038.0,108,2413,27.0,0,84,148.0,17,501,18.0,0,55,0.0,0,0,1.0,0,2
US_WA,Washington,US,122.0,28,287,497.0,105,1158,586.0,234,1000,491.0,64,2135,20.0,0,42,109.0,15,220,10.0,0,27,1.0,0,4,7.0,0,46
US_WI,Wisconsin,US,129.0,64,194,190.0,116,263,207.0,133,281,212.0,88,336,15.0,12,18,66.0,27,105,12.0,8,16,0.0,0,0,14.0,0,28
UY_MO,Montevideo Department,UY,213.0,213,213,368.0,368,368,351.0,351,351,224.0,224,224,14.0,14,14,78.0,78,78,4.0,4,4,0.0,0,0,35.0,35,35
VN_13,Quảng Ninh,VN,8.0,4,12,12.0,2,23,17.0,10,24,4.0,2,6,0.0,0,0,51.0,0,102,4.0,2,6,0.0,0,0,5.0,0,10
VN_14,Hòa Bình,VN,9.0,9,9,4.0,4,4,12.0,12,12,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
VN_20,Thái Bình,VN,8.0,8,8,6.0,6,6,30.0,30,30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
VN_21,Thanh Hóa,VN,6.0,6,6,8.0,8,8,19.0,19,19,0.0,0,0,0.0,0,0,29.0,29,29,9.0,9,9,0.0,0,0,0.0,0,0
VN_22,Nghệ An,VN,8.0,8,8,14.0,14,14,16.0,14,17,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
VN_24,Quảng Bình,VN,16.0,16,16,12.0,12,12,8.0,8,8,0.0,0,0,0.0,0,0,16.0,16,16,0.0,0,0,0.0,0,0,12.0,12,12
VN_27,Quảng Nam,VN,36.0,36,36,64.0,64,64,125.0,125,125,8.0,8,8,0.0,0,0,8.0,8,8,12.0,12,12,0.0,0,0,5.0,5,5
VN_31,Bình Định,VN,22.0,22,22,16.0,16,16,40.0,40,40,4.0,4,4,0.0,0,0,20.0,20,20,6.0,6,6,0.0,0,0,1.0,1,1
VN_34,Khánh Hòa,VN,24.0,4,45,24.0,2,46,42.0,4,79,1.0,0,2,0.0,0,0,20.0,16,24,3.0,0,6,0.0,0,0,1.0,0,2
VN_40,Bình Thuận,VN,10.0,4,13,17.0,6,24,31.0,24,36,3.0,2,3,0.0,0,0,9.0,6,12,0.0,0,0,0.0,0,0,2.0,0,5
VN_55,Bạc Liêu,VN,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
VN_59,Cà Mau,VN,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
VN_61,Hải Dương,VN,11.0,4,18,8.0,5,11,40.0,19,61,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
VN_DN,Da Nang,VN,95.0,95,95,150.0,150,150,328.0,328,328,94.0,94,94,0.0,0,0,75.0,75,75,29.0,29,29,0.0,0,0,18.0,18,18
VN_HN,Hanoi,VN,372.0,372,372,281.0,281,281,673.0,673,673,50.0,50,50,0.0,0,0,6.0,6,6,12.0,12,12,0.0,0,0,0.0,0,0
VN_HP,Haiphong,VN,107.0,107,107,66.0,66,66,211.0,211,211,12.0,12,12,0.0,0,0,98.0,98,98,10.0,10,10,0.0,0,0,0.0,0,0
ZA_EC,Eastern Cape,ZA,27.0,6,65,30.0,4,71,68.0,14,155,6.0,0,15,0.0,0,0,14.0,0,44,2.0,0,10,0.0,0,0,2.0,0,12
ZA_FS,Free State,ZA,10.0,2,16,28.0,0,42,23.0,2,33,9.0,0,14,0.0,0,0,3.0,2,3,1.0,0,2,0.0,0,0,0.0,0,0
ZA_GT,Gauteng,ZA,68.0,2,185,140.0,0,300,323.0,4,714,32.0,0,75,1.0,0,6,23.0,0,89,3.0,0,13,0.0,0,0,0.0,0,0
ZA_NC,Northern Cape,ZA,21.0,4,38,26.0,0,51,23.0,6,40,0.0,0,0,0.0,0,0,13.0,4,22,3.0,2,4,0.0,0,0,0.0,0,0
ZA_NL,KwaZulu-Natal,ZA,26.0,0,74,40.0,0,120,60.0,0,169,7.0,0,21,0.0,0,0,27.0,0,73,5.0,0,16,0.0,0,0,6.0,0,22
ZA_NW,North West,ZA,3.0,0,8,3.0,2,5,17.0,10,26,0.0,0,0,0.0,0,0,0.0,0,0,1.0,0,4,0.0,0,0,0.0,0,0
ZA_WC,Western Cape,ZA,67.0,6,149,201.0,8,474,313.0,8,753,110.0,0,272,9.0,0,22,83.0,5,183,85.0,26,164,1.0,0,3,19.0,0,47
ZW_HA,Harare Province,ZW,23.0,14,30,37.0,13,50,189.0,108,265,3.0,0,4,0.0,0,0,9.0,4,18,11.0,4,22,0.0,0,0,0.0,0,0
ZW_MA,Manicaland,ZW,0.0,0,0,1.0,0,4,1.0,0,4,0.0,0,0,0.0,0,0,2.0,0,6,0.0,0,0,0.0,0,0,0.0,0,0
ZW_ME,Mashonaland East Province,ZW,2.0,2,2,2.0,2,2,21.0,21,21,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
