cityId,population,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
133466,180144,20000,3,4,0,0,0,1,1,0,1,0,5,17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6606,337579,20000,31,72,4,7,0,23,78,8,15,0,96,395,6,2,0,0,1,6,5,0,0,0,0,0,0,7,7,0,0,0
6133,180144,20000,3,4,0,0,0,1,1,0,1,0,5,16,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
7296,114999,20000,97,47,7,12,63,19,51,4,5,10,69,67,8,28,117,10,27,8,18,133,1,1,2,0,34,3,3,7,2,0
7584,523248,30000,173,128,34,19,133,30,156,219,23,63,89,164,10,6,194,5,19,9,10,444,4,1,0,0,36,6,6,7,1,4
6971,118053,20000,63,42,4,16,35,52,83,16,37,31,31,33,8,12,93,14,3,4,8,119,1,0,0,1,21,1,1,12,2,3
7918,1019022,50000,158,151,32,70,84,104,179,45,68,57,69,162,49,87,124,2,38,4,16,438,5,7,0,1,104,22,22,15,7,133
7213,203744,20000,61,87,7,11,9,14,38,3,9,3,55,90,2,10,18,9,9,2,6,26,3,25,0,0,2,25,25,0,0,1
7479,262219,20000,91,79,12,11,28,26,77,15,38,28,49,46,2,27,94,15,11,4,7,142,0,8,0,2,31,6,6,6,6,1
6766,100291,20000,209,85,6,11,21,30,103,5,7,12,98,135,3,26,77,16,14,3,5,81,0,1,0,1,6,2,2,4,2,1
6407,197885,20000,155,128,17,38,15,50,103,7,43,9,82,83,15,124,27,18,32,15,22,46,1,10,3,1,5,2,2,3,2,2
6470,110939,20000,130,51,7,15,5,13,40,5,5,2,104,123,2,8,11,23,21,1,7,10,0,2,0,0,0,5,5,2,1,2
7148,206371,20000,15,9,0,3,0,13,22,1,8,0,3,19,1,6,1,3,2,0,1,0,0,0,0,0,0,25,25,2,1,3
6989,118675,20000,15,15,0,4,0,5,7,2,10,0,1,6,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0
7915,340494,20000,121,68,6,16,2,48,49,12,26,2,24,36,3,26,2,10,3,2,2,2,0,0,0,0,0,9,9,1,1,0
7466,156238,20000,38,47,0,3,2,12,23,1,7,8,10,34,0,5,7,3,4,0,2,5,0,0,0,1,0,5,5,1,0,0
7448,1286383,50000,142,202,8,30,1,129,97,15,56,3,75,226,7,35,2,28,12,2,14,15,0,0,0,0,1,25,25,26,25,0
7088,143431,20000,11,56,1,4,0,9,12,4,10,1,5,19,0,2,1,3,0,0,0,2,0,0,0,0,0,73,73,0,0,0
6959,510344,30000,43,63,0,8,0,29,23,8,18,2,19,44,1,9,1,7,12,1,2,1,0,0,0,0,0,28,28,4,4,1
7322,121566,20000,12,16,2,2,28,12,39,1,5,1,183,49,0,5,2,23,1,4,1,13,0,0,0,0,0,20,20,1,1,0
7342,157474,20000,12,17,2,2,27,13,40,1,4,1,186,48,0,5,2,22,1,4,1,13,0,0,0,0,0,16,16,0,0,0
7686,632013,30000,36,73,0,9,6,235,148,5,14,15,187,190,0,2,16,36,5,0,0,14,3,2,0,0,2,68,68,14,2,1
7555,812799,30000,209,92,3,7,6,51,93,15,19,31,116,248,1,11,8,7,2,2,1,19,0,1,0,0,1,65,65,13,10,0
7039,112837,20000,6,4,1,0,0,2,2,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,264683,20000,14,7,0,2,0,20,22,0,1,2,11,59,0,0,0,1,1,0,1,0,2,0,0,0,0,19,19,1,0,1
7726,189652,20000,24,5,1,0,1,19,13,0,2,0,29,23,1,2,1,8,0,0,0,0,1,1,0,0,1,6,6,20,3,1
7698,137182,20000,18,60,0,9,6,212,142,5,12,15,157,176,0,2,16,35,4,0,0,14,1,1,0,0,2,50,50,14,1,1
7558,172466,20000,21,43,0,8,5,212,134,5,12,15,140,152,0,2,15,26,3,0,0,14,3,1,0,0,2,40,40,1,1,1
7032,1441406,50000,23,58,1,0,5,8,52,2,4,10,40,197,0,0,1,6,0,0,0,3,0,0,0,0,0,10,10,0,1,0
7666,300000,20000,16,10,0,1,2,16,40,2,3,3,12,18,1,1,11,6,1,0,0,3,0,0,0,0,0,6,6,7,0,0
7066,179528,20000,15,5,2,0,0,6,18,0,2,4,13,30,0,0,3,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0
7476,101454,20000,1,5,0,0,0,1,5,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,151934,20000,1,0,0,0,0,0,0,0,0,0,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134362,154495,20000,2,1,0,0,0,0,3,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9794,103204,20000,19,67,4,2,2,28,103,35,15,4,67,230,6,5,1,8,5,0,3,6,0,0,0,0,1,5,5,1,1,0
8151,109938,20000,1,4,0,0,0,4,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0
138592,195718,20000,8,40,2,0,0,26,39,25,4,0,306,192,1,0,1,500,0,0,0,0,0,0,0,0,0,6,6,2,1,0
134357,229322,20000,12,15,0,0,0,19,14,0,2,1,28,59,1,0,0,2,5,0,1,1,0,1,0,1,0,12,12,0,0,0
135033,510834,30000,13,12,1,1,9,10,47,13,8,8,20,86,1,2,10,3,8,1,4,5,0,0,0,0,0,16,16,0,1,0
9388,188276,20000,1,5,1,0,1,0,3,0,0,1,3,10,1,1,4,2,0,1,0,1,0,0,0,0,0,220,220,2,3,1
9034,366491,20000,3,6,0,0,0,3,4,0,0,0,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,510770,30000,9,13,0,0,0,20,30,4,2,4,26,95,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0
137645,120919,20000,5,8,0,0,0,6,7,0,0,0,6,6,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
136088,632744,30000,16,25,0,1,1,3,31,1,3,1,28,120,1,2,8,3,3,0,0,4,0,0,0,0,0,1,1,0,0,0
9393,116871,20000,1,1,0,0,0,0,2,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
134985,150520,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134283,234185,20000,19,2,0,0,0,0,8,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9857,104150,20000,5,9,1,0,0,6,7,1,0,0,14,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9537,226508,20000,18,19,0,0,0,7,23,0,0,0,24,68,0,0,0,6,3,0,0,0,0,0,0,0,0,12,12,0,0,0
9050,128895,20000,3,10,0,0,0,6,7,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9485,112008,20000,1,2,0,0,0,1,4,0,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0
9761,119123,20000,6,18,0,0,0,0,13,7,0,0,20,79,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,103287,20000,0,2,0,0,0,1,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137931,192757,20000,1,5,0,0,0,3,7,1,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9906,105896,20000,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9899,101597,20000,2,4,0,0,0,0,10,1,0,0,20,21,0,0,0,1,1,0,0,0,0,0,0,0,0,17,17,0,0,0
138392,137187,20000,3,4,0,0,0,2,4,4,0,0,16,16,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
134397,104047,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466,100014,20000,6,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,116794,20000,4,3,0,0,1,1,5,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9913,124557,20000,7,6,0,0,0,3,7,1,0,0,13,57,1,0,0,1,1,0,0,2,0,0,0,0,0,20,20,6,1,0
136663,126325,20000,8,7,0,0,0,0,6,2,0,0,13,26,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134658,118537,20000,4,2,0,0,4,7,22,8,6,6,14,22,1,2,10,0,4,1,3,5,0,0,0,0,0,0,0,0,0,0
8965,119214,20000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9459,179915,20000,4,13,1,0,0,9,7,0,0,0,142,151,0,0,0,0,1,0,0,1,0,0,0,0,0,30,30,1,0,0
9920,153918,20000,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,119243,20000,2,1,0,0,0,2,30,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,262275,20000,15,57,37,5,2,35,56,38,15,8,26,286,5,4,5,4,1,2,3,115,0,0,0,0,2,6,6,2,1,1
8971,366992,20000,3,13,0,0,0,2,11,0,0,0,4,54,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9205,469332,20000,7,31,0,0,1,26,68,5,2,2,54,345,0,4,3,2,5,1,0,1,0,0,0,0,0,111,111,69,1,0
9672,2513451,50000,90,73,6,1,3,41,117,18,26,10,142,338,1,5,10,7,1,1,5,6,0,1,0,0,1,9,9,6,5,2
8542,1407737,50000,16,12,1,1,9,10,48,13,8,8,35,95,1,2,10,3,8,1,4,5,0,0,0,0,0,24,24,0,1,0
134992,107341,20000,58,20,0,0,0,8,8,2,0,0,43,51,0,0,0,1,5,1,0,0,1,0,0,0,0,19,19,0,0,0
9396,384000,20000,13,6,0,0,0,5,26,0,1,0,90,99,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9173,118352,20000,4,8,0,0,0,8,8,1,0,0,11,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,309214,20000,29,28,1,0,0,24,27,0,3,1,22,156,1,0,0,18,8,0,0,0,0,0,0,0,0,9,9,1,0,0
9043,326419,20000,0,12,0,0,0,15,12,0,0,0,6,22,0,0,0,7,3,0,0,0,0,0,0,0,0,19,19,0,0,0
9346,139483,20000,1,7,0,0,0,2,14,0,0,0,3,48,0,0,0,0,4,0,0,0,0,2,0,0,0,11,11,0,0,0
134273,122881,20000,4,4,0,0,1,1,0,1,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9011,160665,20000,2,4,0,0,0,0,3,3,0,0,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
9784,2789761,50000,12,32,2,2,1,48,115,13,11,6,110,383,2,3,2,3,1,0,5,3,0,0,0,0,0,10,10,6,4,0
9909,131703,20000,15,1,0,0,0,58,6,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
8228,143105,20000,7,14,0,0,3,2,9,0,0,0,20,48,0,0,2,2,1,1,0,1,0,0,0,0,0,11,11,1,0,0
8996,186227,20000,2,3,0,0,1,6,7,0,2,1,9,39,0,0,4,3,1,0,0,0,0,0,0,0,0,50,50,1,3,0
136165,185025,20000,9,10,0,0,3,1,4,0,0,0,7,20,0,0,1,2,1,0,0,1,0,0,0,0,0,10,10,1,0,0
9438,121084,20000,17,85,8,4,1,40,119,62,22,5,285,211,4,0,0,499,0,0,0,1,0,0,0,0,0,11,11,5,1,0
9472,189889,20000,2,22,0,0,0,1,2,0,3,0,10,12,0,0,0,0,3,0,0,0,0,2,0,0,0,6,6,1,2,0
135709,155054,20000,116,121,5,0,13,38,97,6,13,11,109,276,3,4,33,23,11,5,4,10,0,3,0,0,3,25,25,1,0,0
9513,286919,20000,3,4,0,0,0,5,8,2,1,0,11,18,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0
138424,124557,20000,6,4,0,0,0,3,2,1,0,0,9,34,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,6,1,0
134510,132515,20000,5,9,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,405072,20000,12,13,0,0,0,8,10,1,6,0,24,51,1,0,0,21,0,0,0,0,0,0,0,0,0,12,12,0,0,0
9717,1164098,50000,36,81,1,0,0,45,101,9,10,5,121,373,1,3,2,16,7,0,9,9,0,1,0,3,2,111,111,4,2,1
9783,874210,30000,6,16,1,0,0,8,93,10,2,0,23,86,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,0
9610,112377,20000,4,9,0,0,0,0,5,3,0,0,8,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,387417,20000,5,2,0,0,0,0,4,0,0,0,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9083,328291,20000,17,89,7,4,1,43,137,62,24,5,288,202,5,3,2,484,4,0,4,8,0,0,0,0,0,9,9,4,0,0
9775,113317,20000,0,1,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0
137536,392294,20000,17,83,94,12,6,50,100,76,31,13,54,340,5,7,6,4,1,8,13,122,0,0,0,0,2,6,6,2,1,1
136573,348738,20000,8,37,0,0,2,13,41,3,4,1,51,401,3,1,3,97,9,2,2,4,0,0,0,1,0,44,44,3,2,0
135412,347088,20000,13,12,0,0,0,3,16,1,0,0,12,15,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0
9710,257172,20000,2,7,0,0,0,2,13,2,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134267,192571,20000,6,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9916,119480,20000,6,5,0,0,0,2,6,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0
8765,275019,20000,25,37,3,0,3,47,72,12,7,9,58,340,1,2,2,8,4,0,1,4,0,0,0,0,0,14,14,2,2,0
8660,155129,20000,7,2,0,0,0,2,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,435564,20000,44,41,0,0,0,4,22,2,4,0,24,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
9461,183530,20000,20,13,0,0,0,1,8,1,0,0,20,58,0,0,0,16,1,0,0,0,0,0,0,0,0,3,3,1,0,0
8840,118038,20000,1,4,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,101190,20000,1,25,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137839,213027,20000,18,48,4,2,1,21,69,23,14,4,59,163,3,3,1,7,3,0,2,4,0,0,0,0,1,5,5,1,1,0
9153,116512,20000,9,17,0,0,0,0,15,0,0,0,30,47,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,648766,30000,66,64,4,1,2,37,103,16,22,9,142,348,1,5,2,7,1,1,5,5,0,0,0,0,1,5,5,3,3,0
9825,103694,20000,4,5,0,0,0,2,8,1,0,1,25,47,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9748,109294,20000,1,4,0,0,0,0,2,1,1,0,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9241,229548,20000,13,38,5,2,0,26,33,4,3,3,26,228,3,4,5,2,0,0,1,112,0,0,0,0,0,5,5,0,0,1
134265,121462,20000,3,6,0,0,0,4,9,0,1,0,7,16,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
8983,211369,20000,10,26,0,0,0,2,10,0,0,0,28,90,0,0,0,2,3,0,0,0,0,0,0,0,0,3,3,0,0,0
9865,127006,20000,17,59,26,5,4,18,69,25,14,5,10,101,4,3,3,8,12,2,4,7,0,3,0,1,2,24,24,13,11,0
138574,585367,30000,0,3,0,0,0,6,12,0,2,0,13,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0
9706,1879355,50000,36,112,4,2,2,31,129,40,19,5,107,380,6,5,1,11,21,0,3,6,0,1,0,0,1,38,38,4,5,1
9418,412428,20000,38,93,315,27,16,80,168,141,64,30,29,454,7,4,2,11,10,10,29,72,0,0,0,0,4,12,12,6,0,0
9680,213016,20000,9,4,0,0,0,0,6,0,0,0,7,25,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9312,215486,20000,4,5,0,0,0,5,7,1,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9709,886917,30000,57,128,10,8,19,92,249,47,53,38,80,407,1,5,5,25,30,10,8,34,0,1,0,0,2,151,151,170,11,6
9124,261781,20000,10,64,60,9,2,36,70,55,19,8,33,295,10,7,3,5,1,8,11,8,0,0,0,0,0,4,4,1,0,1
1192625,261781,20000,10,64,61,9,2,36,70,55,19,8,33,288,10,7,3,5,1,7,11,8,0,0,0,0,0,4,4,1,0,1
9313,114275,20000,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9749,617528,30000,9,6,0,0,0,1,20,3,2,0,16,26,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
137637,184700,20000,8,40,16,1,0,15,36,6,4,1,69,315,1,3,4,1,2,2,2,1,0,0,0,0,0,7,7,0,1,0
9096,477798,20000,21,54,3,2,11,19,81,3,3,3,46,168,0,2,2,17,21,4,0,2,0,0,0,0,0,49,49,12,9,1
9864,100085,20000,0,6,0,0,0,0,2,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
8878,2452185,50000,38,55,3,0,3,57,80,17,8,11,74,398,2,2,3,14,4,0,1,6,0,0,0,0,0,20,20,4,4,0
9496,293523,20000,12,6,1,0,0,4,22,3,2,0,18,102,0,3,0,2,0,0,0,0,0,0,0,0,0,5,5,3,2,0
9111,342112,20000,4,12,0,0,0,2,25,0,0,0,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138065,168243,20000,9,8,0,1,0,3,9,0,2,0,16,69,0,3,0,0,0,0,0,1,0,0,0,0,1,4,4,0,2,0
138080,145755,20000,11,14,0,1,0,6,9,1,2,1,16,86,0,3,0,0,0,0,0,2,0,0,0,0,3,4,4,1,3,1
7993,136949,20000,7,8,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,1393575,50000,21,19,0,0,0,45,38,4,3,4,64,120,0,2,1,1,0,0,1,0,0,0,0,0,0,6,6,1,1,0
9413,278363,20000,2,4,0,0,0,0,2,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9614,255660,20000,11,15,1,0,0,10,6,7,0,0,167,119,0,0,1,188,0,0,0,0,0,0,0,0,0,7,7,1,1,0
9033,105286,20000,10,8,0,0,0,3,2,0,1,0,21,29,0,0,1,1,2,0,0,0,0,0,0,0,0,34,34,0,2,0
9521,167328,20000,8,13,0,0,0,2,3,1,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9467,119073,20000,12,9,1,0,0,9,15,0,1,0,26,47,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
9267,311230,20000,17,41,25,6,2,15,51,24,13,5,12,66,2,3,3,6,0,0,3,7,0,0,0,0,2,24,24,11,20,0
9334,1324781,50000,33,98,324,24,17,73,166,138,64,42,119,310,16,26,20,18,24,18,35,198,0,3,0,1,8,31,31,11,6,1
9868,101024,20000,7,78,8,4,1,36,125,48,23,5,351,137,4,6,2,477,10,1,4,8,0,0,0,0,0,6,6,8,2,1
9852,215819,20000,13,23,0,0,0,25,35,5,6,3,49,154,1,2,2,13,0,0,6,5,0,0,0,1,1,6,6,1,2,1
9381,158954,20000,30,32,4,1,2,27,59,11,18,4,119,242,1,4,1,7,0,1,5,4,0,0,0,0,0,2,2,2,3,0
8494,102021,20000,13,25,2,0,4,1,10,0,0,0,20,76,1,0,3,36,2,0,0,1,0,0,0,0,0,23,23,0,0,0
9207,155499,20000,1,4,0,0,0,0,10,0,1,0,0,16,1,0,3,0,0,0,1,1,0,0,0,0,0,8,8,1,0,0
8819,247505,20000,8,10,0,0,0,2,1,1,0,0,14,55,0,0,0,1,0,0,0,0,0,0,0,0,0,21,21,1,0,0
9016,231033,20000,5,16,0,0,0,3,25,3,1,0,22,66,0,0,0,0,2,0,1,1,0,0,0,1,0,5,5,1,0,0
9618,239468,20000,4,5,0,0,0,2,8,1,0,0,25,47,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9249,109783,20000,4,8,0,0,0,0,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,218008,20000,2,11,1,0,0,3,6,0,0,0,8,69,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,3,0
9199,219680,20000,1,1,0,0,0,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9532,119143,20000,4,21,0,1,0,1,10,1,2,0,18,80,0,0,0,6,0,0,3,1,0,0,0,0,1,30,30,16,0,0
9038,183373,20000,10,5,0,0,0,3,16,1,1,0,14,50,1,0,0,1,2,0,0,2,0,0,0,0,0,19,19,1,1,0
9707,167236,20000,4,40,12,6,1,11,36,10,5,3,22,226,9,8,2,2,0,4,1,4,0,0,0,0,0,2,2,2,0,1
9543,157016,20000,1,13,0,0,0,4,7,0,0,0,2,35,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9744,223404,20000,14,35,3,2,0,24,30,4,2,3,22,226,3,3,5,4,0,0,1,113,0,0,0,0,0,6,6,1,0,1
8720,116065,20000,6,1,0,0,0,0,3,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137904,352801,20000,9,31,14,0,0,13,28,6,2,0,61,265,1,1,3,1,2,1,1,3,0,0,0,0,0,5,5,0,1,0
9507,113284,20000,3,16,0,0,0,6,17,0,0,0,19,66,0,0,0,1,0,0,0,1,0,0,0,0,0,14,14,1,0,0
9352,167095,20000,6,6,0,0,0,2,19,2,1,1,5,24,1,0,1,0,1,0,0,2,0,0,0,0,0,18,18,0,0,0
8464,702621,30000,119,119,5,0,15,38,98,6,13,11,108,260,3,4,31,22,10,5,4,11,0,3,0,0,3,32,32,2,0,1
136194,644699,30000,122,127,5,0,15,39,101,6,13,11,111,298,3,4,30,25,12,5,4,11,0,3,0,0,3,33,33,2,0,1
9641,226539,20000,11,10,0,0,0,12,15,3,6,0,17,63,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138339,118832,20000,13,53,30,4,1,33,49,35,10,6,26,267,2,4,5,2,1,2,3,114,0,0,0,0,0,6,6,2,1,1
9879,143123,20000,32,21,0,0,0,4,16,0,0,0,149,134,0,0,0,13,16,0,0,0,0,1,0,0,0,5,5,0,0,0
9379,143283,20000,1,3,0,0,0,0,0,0,0,0,2,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9856,161528,20000,3,1,0,0,0,0,2,0,0,0,2,7,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,0,0
9645,131560,20000,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134718,116587,20000,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,515288,30000,21,31,0,0,0,6,22,4,2,0,20,79,0,0,0,16,43,0,0,0,0,0,0,0,0,54,54,1,1,0
8823,801718,30000,20,30,0,0,5,13,41,3,3,3,33,65,0,1,5,1,2,1,2,2,0,0,0,0,0,12,12,4,3,0
136167,220253,20000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8602,249939,20000,4,12,0,0,0,5,12,0,1,0,7,20,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
9125,470193,20000,2,14,0,0,0,1,12,1,4,1,21,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,401896,20000,6,10,0,0,0,2,9,1,1,0,21,91,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
9300,164676,20000,1,10,1,0,0,1,6,1,0,0,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9814,191436,20000,15,12,1,0,1,4,19,12,5,1,31,87,2,0,7,1,0,0,3,3,0,0,0,0,1,18,18,4,7,0
9085,296440,20000,4,7,0,0,0,6,3,0,0,0,23,39,0,0,0,2,2,0,0,1,0,0,0,0,0,2,2,0,0,0
9177,141306,20000,3,7,0,0,0,0,3,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
9071,548249,30000,6,18,1,0,0,10,21,5,2,0,39,66,0,1,0,3,1,0,0,0,0,0,0,1,0,10,10,1,1,0
9065,174531,20000,3,1,0,0,0,0,1,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8869,338936,20000,2,19,0,1,5,7,9,0,2,1,7,39,0,0,1,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0
9604,234628,20000,6,2,0,1,0,0,6,0,0,0,8,14,0,0,0,1,2,0,0,0,0,0,0,0,0,7,7,0,0,0
8242,1029129,50000,36,16,0,0,1,5,21,2,2,4,76,138,0,0,1,1,2,0,1,1,0,0,0,0,0,17,17,0,3,0
137109,227322,20000,6,18,1,0,0,4,15,0,3,3,11,77,0,1,1,0,1,1,0,5,0,0,0,0,0,31,31,17,5,0
135159,2182763,50000,3,11,0,1,1,3,46,9,2,2,34,333,1,4,1,1,1,1,5,3,0,0,0,0,0,7,7,4,1,0
8912,266932,20000,1,1,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
8256,209057,20000,19,39,3,0,0,23,49,8,3,4,63,341,1,2,0,13,4,0,1,3,0,0,0,0,0,2,2,1,0,0
134225,113561,20000,4,11,0,0,0,3,8,1,0,0,16,20,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0
137276,127519,20000,1,3,0,0,0,0,2,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0
9039,403063,20000,7,12,0,0,0,3,17,0,0,0,28,194,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
135130,125435,20000,11,9,1,1,3,3,18,4,1,1,11,63,0,0,0,2,3,0,1,0,0,0,0,0,0,11,11,0,1,0
9465,232006,20000,3,5,0,0,0,2,4,0,1,0,3,29,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
