cityId,searchRadius,population,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
52671,20000,264084,1,3,0,0,0,0,1,0,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52389,20000,191897,0,0,1,0,1,0,0,0,0,0,87,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52649,20000,100613,28,43,2,1,1,2,8,1,3,0,78,210,0,2,0,1,5,0,1,0,0,1,1,1,0,0,0,0,0,0
51006,20000,137104,0,0,0,0,0,0,2,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51880,50000,10348348,305,176,6,10,0,40,124,10,31,1,20,474,2,3,0,40,8,4,6,0,1,3,4,3,0,20,20,3,0,0
52171,20000,420323,1,0,0,0,1,5,2,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53236,20000,413283,9,1,0,0,0,2,2,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
147114,20000,406786,1,1,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
146965,30000,780000,6,21,0,1,0,1,11,1,0,0,72,338,2,1,0,0,0,0,0,0,0,2,3,1,0,0,0,1,2,0
146960,20000,136302,0,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146897,30000,613356,31,7,0,0,0,0,2,0,0,0,167,325,0,2,0,5,4,0,0,0,0,0,4,1,0,23,23,4,4,0
147296,20000,211296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52418,20000,252000,5,8,0,0,0,1,0,0,0,0,46,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
51941,20000,117249,1,1,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
52346,20000,331013,1,2,0,0,0,0,1,0,0,0,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147077,20000,372249,5,9,1,1,1,0,5,0,0,0,19,43,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
147073,30000,598043,1,11,0,1,0,0,7,0,0,0,31,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146856,20000,250757,9,12,0,1,0,6,3,1,2,0,106,197,2,3,0,5,0,0,0,0,0,0,0,0,0,9,9,160,0,0
146883,50000,1166761,2,7,0,0,0,3,2,1,0,0,56,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
147095,50000,2394873,25,61,0,3,0,19,67,9,3,0,89,406,0,3,0,1,2,0,1,0,0,4,1,5,0,0,0,8,7,0
147068,20000,216600,9,18,0,1,0,0,3,0,0,0,50,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147070,30000,692793,60,19,2,4,0,1,10,0,0,0,372,118,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147277,20000,190184,6,23,0,1,0,2,12,3,1,0,63,253,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,0
147098,50000,2381053,322,159,6,10,0,42,125,11,31,1,95,405,0,0,0,40,8,4,6,0,1,3,4,6,0,17,17,4,0,0
147061,20000,360495,20,11,0,1,0,2,5,0,1,0,31,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
147043,20000,269053,48,6,0,0,0,1,2,0,0,0,303,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147046,20000,132416,14,11,0,1,0,2,3,0,0,0,21,28,1,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
147049,50000,1030720,334,155,2,6,0,39,118,8,27,1,129,370,0,1,0,25,3,4,6,0,0,2,3,3,0,12,12,10,5,0
147232,20000,161413,0,2,0,0,0,1,1,0,0,0,31,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147032,20000,113326,1,2,0,2,0,3,4,0,0,0,22,32,1,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,3,0
147028,30000,586580,25,48,0,2,0,19,65,9,3,0,83,412,0,3,0,1,2,0,1,0,0,2,0,2,0,0,0,6,5,0
147030,20000,316126,0,9,1,0,0,0,1,3,2,0,23,208,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
147027,30000,834881,20,63,2,4,0,20,95,7,7,0,117,261,3,10,2,2,6,1,1,0,0,0,0,0,0,26,26,5,1,0
147117,50000,1876658,321,164,4,8,0,43,124,11,33,1,162,336,0,2,0,40,8,4,7,0,1,3,4,3,0,19,19,9,4,0
147215,20000,264084,1,3,0,0,0,0,1,0,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147001,30000,602187,1,0,0,0,1,5,2,0,0,0,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147141,20000,413283,6,0,0,0,0,2,2,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
146993,20000,252000,6,8,0,0,0,1,0,0,0,0,45,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
146991,20000,331013,1,2,0,0,0,0,0,0,0,0,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
147080,20000,433970,3,26,0,2,1,1,8,0,0,0,23,130,0,0,0,0,1,0,0,0,0,0,0,0,0,24,24,0,0,0
147109,20000,180200,6,7,0,0,1,1,1,0,0,0,85,24,0,0,0,3,0,0,0,0,0,0,0,0,0,8,8,30,0,0
147322,20000,208225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146976,20000,186099,9,8,0,0,0,0,2,0,0,0,18,19,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
146971,20000,124912,3,8,0,0,3,0,8,1,0,0,133,359,1,2,4,0,0,0,0,0,0,0,0,0,0,41,41,4,0,0
146870,50000,1651146,48,65,2,1,1,3,15,1,2,0,138,357,1,2,0,0,6,0,0,0,0,0,0,0,0,6,6,1,1,0
146961,30000,780000,9,31,0,1,0,2,15,4,1,0,92,404,2,1,0,0,0,0,0,0,0,2,2,1,0,2,2,4,5,0
146963,20000,461636,15,31,0,1,0,0,1,0,1,0,20,377,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,2,0
146968,20000,408900,50,87,0,0,0,9,369,0,0,0,109,391,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,0,0
146847,50000,2210625,96,24,0,1,0,5,14,0,2,0,362,132,1,5,0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0
147336,20000,161799,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146958,20000,130196,4,13,3,0,1,0,1,0,1,0,20,34,3,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
146943,30000,914970,1,15,0,0,0,4,4,0,0,0,96,329,3,6,0,0,11,0,0,1,0,0,0,2,0,40,40,0,1,0
146942,20000,249434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146940,50000,1452456,11,15,1,0,0,1,3,1,2,0,171,329,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
146946,20000,359350,9,2,0,0,0,0,0,0,0,0,62,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146935,20000,129542,11,8,0,0,0,0,1,0,0,0,58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
146933,20000,186262,3,10,0,0,0,1,1,0,0,0,22,32,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
146938,20000,125608,0,4,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0
146925,20000,298386,1,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
146923,30000,855221,11,23,0,0,0,1,9,1,0,0,79,420,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
146926,30000,618388,11,11,0,0,0,1,5,0,0,0,120,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146919,20000,223159,1,1,0,0,0,4,2,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0
146913,30000,753370,4,29,0,0,0,2,10,0,0,0,69,428,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
146905,50000,1621384,142,68,3,6,1,4,18,3,3,0,21,479,0,0,0,17,1,0,0,0,0,0,5,2,0,4,4,0,3,0
147320,20000,272349,2,5,0,0,0,0,0,0,0,0,17,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146895,20000,320970,0,4,0,1,0,0,1,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
146889,50000,4975000,50,94,4,2,0,12,21,0,4,0,24,474,0,1,0,3,3,3,0,0,0,0,7,8,0,9,9,0,1,0
146891,30000,555308,62,52,2,1,1,3,13,1,3,0,214,236,0,2,0,1,5,0,1,0,0,1,4,1,0,0,0,0,0,0
147218,50000,2237006,320,161,6,10,0,35,115,10,30,0,106,394,0,0,0,40,8,4,5,0,1,3,5,3,0,23,23,2,0,0
146842,20000,165763,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147265,20000,203008,6,0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146875,30000,678027,0,0,0,0,0,0,0,0,0,0,78,371,0,0,0,0,0,1,0,0,0,3,3,2,0,0,0,2,2,0
147120,20000,275789,2,3,0,0,0,0,0,0,0,0,13,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147144,20000,204215,8,3,0,2,4,0,1,0,0,0,16,15,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0
147328,20000,103171,0,6,0,0,1,0,1,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146865,30000,636660,230,188,12,13,4,6,81,7,8,0,89,402,3,3,0,14,11,7,4,0,0,0,0,0,0,6,6,9,0,0
52851,20000,433970,3,26,0,1,1,1,8,0,0,0,23,129,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0
52140,20000,188724,0,2,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
51432,20000,178334,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
51844,20000,159380,5,30,0,1,0,2,11,4,1,0,137,350,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0
51878,20000,183130,22,41,0,2,0,17,60,9,3,0,91,404,0,3,0,1,1,0,1,0,0,1,0,1,0,0,0,6,4,0
51199,20000,180200,6,7,0,0,1,1,1,0,0,0,82,24,0,0,0,3,0,0,0,0,0,0,0,0,0,7,7,29,0,0
52252,20000,208225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52665,20000,186099,9,8,0,0,0,0,2,0,0,0,18,19,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
51979,20000,124912,3,8,0,0,3,0,7,0,0,0,152,339,2,2,4,0,0,0,0,0,0,0,0,0,0,41,41,1,1,0
51859,30000,780000,9,31,0,1,0,2,15,4,1,0,94,402,2,1,0,0,0,0,0,0,0,2,2,1,0,2,2,4,5,0
52623,20000,461636,15,33,0,1,0,0,2,0,1,0,21,374,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,4,0
52248,20000,136302,1,2,0,0,0,0,1,0,0,0,12,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51821,20000,318674,50,87,0,0,0,9,369,0,0,0,109,391,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,0,0
51344,50000,2210625,97,26,0,1,0,5,17,0,2,0,375,120,1,4,0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0
52748,20000,161799,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51968,20000,130196,4,13,3,0,1,0,1,0,1,0,20,34,3,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
52596,30000,914970,1,13,0,0,0,4,4,0,0,0,85,327,3,6,0,0,11,0,0,1,0,0,0,2,0,39,39,0,0,0
51673,20000,225544,1,0,0,0,0,1,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
52627,20000,136244,0,2,1,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52409,20000,148139,1,2,0,0,0,0,0,1,0,0,16,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52362,50000,1452456,11,15,1,0,0,1,3,1,2,0,157,323,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
52530,20000,180130,0,1,0,0,0,0,0,0,0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52205,20000,114290,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
52000,20000,174557,210,110,2,4,0,20,83,6,13,0,99,400,0,1,0,2,2,4,2,0,0,0,1,2,0,1,1,1,0,0
52192,20000,125933,0,16,0,0,0,3,2,1,0,0,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
52099,20000,140000,8,8,0,0,0,0,0,0,0,0,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
52156,20000,193898,230,45,0,0,0,6,29,3,1,0,163,335,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0
52350,20000,126181,3,13,0,1,0,2,5,0,0,0,60,62,1,1,0,0,0,0,0,0,0,3,0,4,0,0,0,1,5,0
52071,20000,186262,3,10,0,0,0,1,1,0,0,0,21,32,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
52469,20000,125608,0,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0
52467,20000,298386,1,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
52182,30000,855221,11,23,0,0,0,1,9,1,0,0,77,422,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
51147,20000,278055,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50899,20000,157174,2,1,0,0,0,0,0,0,0,0,10,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51517,20000,311063,10,5,0,0,0,1,5,0,0,0,113,57,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52787,20000,167105,0,9,1,0,0,0,1,3,2,0,26,122,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
51876,30000,618388,11,11,0,0,0,1,5,0,0,0,120,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52575,20000,188082,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52763,20000,223159,1,2,0,0,0,4,2,0,0,0,19,9,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0
52460,20000,217222,16,22,0,0,0,2,16,2,0,0,78,101,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,1,0
51309,20000,103009,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52770,20000,201463,72,3,0,2,0,1,1,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
